step,suceptible_status,infected_status,recovered_status,vaccinated_status
4769,0,256,630,0
4770,0,256,630,0
4771,0,256,630,0
4772,0,256,630,0
4773,0,256,630,0
4774,0,256,630,0
4775,0,255,631,0
4776,0,255,631,0
4777,0,254,632,0
4778,0,254,632,0
4779,0,254,632,0
4780,0,254,632,0
4781,0,253,633,0
4782,0,252,634,0
4783,0,252,634,0
4784,0,252,634,0
4785,0,253,633,0
4786,0,253,633,0
4787,0,254,632,0
4788,0,255,631,0
4789,0,256,630,0
4790,0,256,630,0
4791,0,256,630,0
4792,0,256,630,0
4793,0,255,631,0
4794,0,255,631,0
4795,0,255,631,0
4796,0,254,631,0
4797,0,255,630,0
4798,0,255,630,0
4799,0,254,631,0
4800,0,255,630,0
4801,0,255,630,0
4802,0,256,629,0
4803,0,257,628,0
4804,0,256,629,0
4805,0,255,630,0
4806,0,254,631,0
4807,0,253,632,0
4808,0,253,632,0
4809,0,252,633,0
4810,0,253,632,0
4811,0,252,633,0
4812,0,253,632,0
4813,0,253,632,0
4814,0,252,633,0
4815,0,252,633,0
4816,0,252,633,0
4817,0,254,631,0
4818,0,253,632,0
4819,0,253,632,0
4820,0,252,633,0
4821,0,253,632,0
4822,0,253,632,0
4823,0,253,632,0
4824,0,253,632,0
4825,0,252,633,0
4826,0,252,632,0
4827,0,252,632,0
4828,0,252,632,0
4829,0,253,631,0
4830,0,251,633,0
4831,0,253,631,0
4832,0,254,630,0
4833,0,254,630,0
4834,0,254,630,0
4835,0,254,630,0
4836,0,255,629,0
4837,0,255,629,0
4838,0,254,630,0
4839,0,254,630,0
4840,0,254,630,0
4841,0,254,630,0
4842,0,254,630,0
4843,0,255,629,0
4844,0,256,628,0
4845,0,256,628,0
4846,0,256,628,0
4847,0,256,628,0
4848,0,256,628,0
4849,0,255,629,0
4850,0,255,629,0
4851,0,256,628,0
4852,0,256,628,0
4853,0,255,629,0
4854,0,256,628,0
4855,0,256,628,0
4856,0,256,628,0
4857,0,256,628,0
4858,0,257,627,0
4859,0,257,627,0
4860,0,257,627,0
4861,0,258,626,0
4862,0,258,626,0
4863,0,259,625,0
4864,0,259,625,0
4865,0,258,626,0
4866,0,259,625,0
4867,0,260,624,0
4868,0,260,624,0
4869,0,259,625,0
4870,0,259,625,0
4871,0,259,625,0
4872,0,260,624,0
4873,0,260,624,0
4874,0,261,623,0
4875,0,260,624,0
4876,0,261,623,0
4877,0,261,623,0
4878,0,261,623,0
4879,0,261,623,0
4880,0,261,623,0
4881,0,261,623,0
4882,0,261,623,0
4883,0,261,623,0
4884,0,261,623,0
4885,0,261,623,0
4886,0,260,624,0
4887,0,260,624,0
4888,0,262,622,0
4889,0,262,622,0
4890,0,262,622,0
4891,0,262,622,0
4892,0,263,621,0
4893,0,264,620,0
4894,0,264,620,0
4895,0,264,620,0
4896,0,265,619,0
4897,0,265,619,0
4898,0,266,618,0
4899,0,267,617,0
4900,0,267,617,0
4901,0,270,614,0
4902,0,270,614,0
4903,0,270,614,0
4904,0,269,615,0
4905,0,269,615,0
4906,0,269,615,0
4907,0,269,615,0
4908,0,269,615,0
4909,0,268,616,0
4910,0,268,616,0
4911,0,268,616,0
4912,0,267,617,0
4913,0,267,617,0
4914,0,270,614,0
4915,0,272,612,0
4916,0,272,612,0
4917,0,273,611,0
4918,0,274,610,0
4919,0,274,610,0
4920,0,274,610,0
4921,0,274,610,0
4922,0,274,610,0
4923,0,274,610,0
4924,0,274,610,0
4925,0,273,610,0
4926,0,272,611,0
4927,0,272,611,0
4928,0,273,610,0
4929,0,273,610,0
4930,0,273,610,0
4931,0,274,609,0
4932,0,274,609,0
4933,0,274,609,0
4934,0,274,609,0
4935,0,274,609,0
4936,0,274,609,0
4937,0,275,608,0
4938,0,275,608,0
4939,0,275,608,0
4940,0,275,608,0
4941,0,277,606,0
4942,0,277,606,0
4943,0,277,606,0
4944,0,277,606,0
4945,0,277,606,0
4946,0,277,606,0
4947,0,278,605,0
4948,0,279,604,0
4949,0,279,604,0
4950,0,281,602,0
4951,0,281,602,0
4952,0,281,602,0
4953,0,281,602,0
4954,0,280,603,0
4955,0,280,603,0
4956,0,280,603,0
4957,0,280,603,0
4958,0,282,601,0
4959,0,282,601,0
4960,0,282,601,0
4961,0,283,600,0
4962,0,283,600,0
4963,0,282,601,0
4964,0,281,602,0
4965,0,282,601,0
4966,0,282,601,0
4967,0,282,601,0
4968,0,282,601,0
4969,0,283,600,0
4970,0,283,600,0
4971,0,282,601,0
4972,0,281,602,0
4973,0,282,601,0
4974,0,282,601,0
4975,0,281,602,0
4976,0,282,601,0
4977,0,283,600,0
4978,0,283,600,0
4979,0,285,598,0
4980,0,284,599,0
4981,0,284,599,0
4982,0,284,599,0
4983,0,284,599,0
4984,0,284,599,0
4985,0,284,599,0
4986,0,284,599,0
4987,0,284,599,0
4988,0,283,600,0
4989,0,284,599,0
4990,0,283,600,0
4991,0,283,600,0
4992,0,283,600,0
4993,0,283,600,0
4994,0,282,601,0
4995,0,281,602,0
4996,0,281,602,0
4997,0,280,603,0
4998,0,281,602,0
4999,0,281,602,0
5000,0,282,601,0
5001,0,282,601,0
5002,0,282,601,0
5003,0,282,601,0
5004,0,282,601,0
5005,0,281,602,0
5006,0,281,602,0
5007,0,281,601,0
5008,0,281,601,0
5009,0,281,601,0
5010,0,282,600,0
5011,0,282,600,0
5012,0,283,599,0
5013,0,282,600,0
5014,0,282,600,0
5015,0,282,600,0
5016,0,282,600,0
5017,0,282,600,0
5018,0,282,600,0
5019,0,281,601,0
5020,0,283,599,0
5021,0,283,599,0
5022,0,284,598,0
5023,0,284,598,0
5024,0,284,598,0
5025,0,284,598,0
5026,0,283,599,0
5027,0,283,599,0
5028,0,283,599,0
5029,0,283,599,0
5030,0,283,599,0
5031,0,284,598,0
5032,0,284,598,0
5033,0,284,598,0
5034,0,283,599,0
5035,0,283,599,0
5036,0,283,599,0
5037,0,285,597,0
5038,0,285,597,0
5039,0,283,599,0
5040,0,283,599,0
5041,0,282,600,0
5042,0,282,600,0
5043,0,282,600,0
5044,0,281,601,0
5045,0,281,601,0
5046,0,281,601,0
5047,0,281,601,0
5048,0,281,601,0
5049,0,281,601,0
5050,0,281,601,0
5051,0,281,601,0
5052,0,281,601,0
5053,0,280,602,0
5054,0,280,602,0
5055,0,280,602,0
5056,0,281,601,0
5057,0,281,601,0
5058,0,281,601,0
5059,0,282,600,0
5060,0,281,601,0
5061,0,281,601,0
5062,0,282,600,0
5063,0,282,600,0
5064,0,281,601,0
5065,0,281,601,0
5066,0,280,602,0
5067,0,281,601,0
5068,0,280,602,0
5069,0,280,602,0
5070,0,280,602,0
5071,0,280,602,0
5072,0,280,602,0
5073,0,280,602,0
5074,0,280,602,0
5075,0,280,602,0
5076,0,280,602,0
5077,0,280,602,0
5078,0,280,602,0
5079,0,280,602,0
5080,0,281,601,0
5081,0,282,600,0
5082,0,282,600,0
5083,0,282,600,0
5084,0,281,601,0
5085,0,280,602,0
5086,0,279,603,0
5087,0,281,601,0
5088,0,280,602,0
5089,0,281,601,0
5090,0,281,601,0
5091,0,281,601,0
5092,0,281,601,0
5093,0,281,601,0
5094,0,280,602,0
5095,0,280,602,0
5096,0,280,602,0
5097,0,280,602,0
5098,0,279,603,0
5099,0,279,603,0
5100,0,279,603,0
5101,0,279,603,0
5102,0,279,603,0
5103,0,279,603,0
5104,0,281,601,0
5105,0,281,601,0
5106,0,279,603,0
5107,0,279,603,0
5108,0,279,603,0
5109,0,279,603,0
5110,0,279,603,0
5111,0,279,603,0
5112,0,279,603,0
5113,0,279,603,0
5114,0,279,603,0
5115,0,279,603,0
5116,0,280,602,0
5117,0,280,602,0
5118,0,280,602,0
5119,0,281,601,0
5120,0,283,599,0
5121,0,283,599,0
5122,0,284,598,0
5123,0,284,598,0
5124,0,284,598,0
5125,0,283,599,0
5126,0,283,599,0
5127,0,283,599,0
5128,0,283,599,0
5129,0,285,597,0
5130,0,285,597,0
5131,0,284,598,0
5132,0,284,598,0
5133,0,284,598,0
5134,0,284,598,0
5135,0,285,597,0
5136,0,285,597,0
5137,0,285,597,0
5138,0,285,597,0
5139,0,285,597,0
5140,0,285,597,0
5141,0,284,598,0
5142,0,285,597,0
5143,0,286,596,0
5144,0,288,594,0
5145,0,288,594,0
5146,0,287,595,0
5147,0,288,594,0
5148,0,287,595,0
5149,0,288,594,0
5150,0,287,595,0
5151,0,287,595,0
5152,0,288,594,0
5153,0,289,593,0
5154,0,289,593,0
5155,0,289,593,0
5156,0,289,593,0
5157,0,289,593,0
5158,0,288,594,0
5159,0,288,594,0
5160,0,289,593,0
5161,0,289,593,0
5162,0,289,593,0
5163,0,289,593,0
5164,0,289,593,0
5165,0,289,593,0
5166,0,289,593,0
5167,0,289,593,0
5168,0,291,591,0
5169,0,291,591,0
5170,0,292,590,0
5171,0,290,592,0
5172,0,290,592,0
5173,0,291,591,0
5174,0,291,591,0
5175,0,291,591,0
5176,0,291,591,0
5177,0,288,594,0
5178,0,288,594,0
5179,0,287,595,0
5180,0,287,595,0
5181,0,287,595,0
5182,0,289,593,0
5183,0,291,591,0
5184,0,291,591,0
5185,0,292,590,0
5186,0,292,590,0
5187,0,291,590,0
5188,0,290,591,0
5189,0,290,591,0
5190,0,289,592,0
5191,0,288,593,0
5192,0,288,593,0
5193,0,288,593,0
5194,0,287,594,0
5195,0,287,594,0
5196,0,288,593,0
5197,0,288,593,0
5198,0,289,592,0
5199,0,289,592,0
5200,0,289,592,0
5201,0,289,592,0
5202,0,289,592,0
5203,0,289,592,0
5204,0,290,591,0
5205,0,290,591,0
5206,0,290,591,0
5207,0,291,590,0
5208,0,291,590,0
5209,0,291,590,0
5210,0,292,589,0
5211,0,293,588,0
5212,0,293,588,0
5213,0,293,588,0
5214,0,294,587,0
5215,0,293,588,0
5216,0,293,588,0
5217,0,293,588,0
5218,0,293,588,0
5219,0,294,587,0
5220,0,295,586,0
5221,0,296,585,0
5222,0,296,585,0
5223,0,297,584,0
5224,0,298,583,0
5225,0,298,583,0
5226,0,299,582,0
5227,0,298,583,0
5228,0,297,584,0
5229,0,298,583,0
5230,0,297,584,0
5231,0,296,585,0
5232,0,296,585,0
5233,0,296,585,0
5234,0,296,585,0
5235,0,296,585,0
5236,0,294,587,0
5237,0,293,588,0
5238,0,293,588,0
5239,0,293,588,0
5240,0,293,588,0
5241,0,293,588,0
5242,0,293,588,0
5243,0,294,587,0
5244,0,293,588,0
5245,0,293,588,0
5246,0,293,588,0
5247,0,293,588,0
5248,0,292,589,0
5249,0,292,589,0
5250,0,292,589,0
5251,0,292,589,0
5252,0,292,589,0
5253,0,291,590,0
5254,0,291,590,0
5255,0,289,592,0
5256,0,290,591,0
5257,0,289,592,0
5258,0,289,592,0
5259,0,289,592,0
5260,0,290,591,0
5261,0,289,592,0
5262,0,289,592,0
5263,0,289,592,0
5264,0,289,592,0
5265,0,288,593,0
5266,0,288,593,0
5267,0,287,594,0
5268,0,287,594,0
5269,0,287,594,0
5270,0,287,594,0
5271,0,286,595,0
5272,0,286,595,0
5273,0,286,595,0
5274,0,287,594,0
5275,0,287,594,0
5276,0,286,595,0
5277,0,286,595,0
5278,0,286,595,0
5279,0,286,595,0
5280,0,287,594,0
5281,0,286,595,0
5282,0,286,595,0
5283,0,286,595,0
5284,0,286,595,0
5285,0,289,592,0
5286,0,289,592,0
5287,0,289,592,0
5288,0,289,592,0
5289,0,288,593,0
5290,0,288,593,0
5291,0,289,592,0
5292,0,288,593,0
5293,0,287,594,0
5294,0,288,593,0
5295,0,289,592,0
5296,0,289,592,0
5297,0,289,592,0
5298,0,289,592,0
5299,0,289,592,0
5300,0,290,591,0
5301,0,291,590,0
5302,0,291,590,0
5303,0,291,590,0
5304,0,291,590,0
5305,0,291,590,0
5306,0,292,589,0
5307,0,292,589,0
5308,0,293,588,0
5309,0,294,587,0
5310,0,296,585,0
5311,0,296,585,0
5312,0,297,584,0
5313,0,297,584,0
5314,0,297,584,0
5315,0,294,587,0
5316,0,293,588,0
5317,0,293,588,0
5318,0,294,587,0
5319,0,296,585,0
5320,0,295,586,0
5321,0,294,587,0
5322,0,293,588,0
5323,0,293,588,0
5324,0,293,588,0
5325,0,292,589,0
5326,0,292,589,0
5327,0,294,587,0
5328,0,294,587,0
5329,0,293,588,0
5330,0,295,586,0
5331,0,295,586,0
5332,0,295,586,0
5333,0,295,586,0
5334,0,293,588,0
5335,0,293,588,0
5336,0,291,590,0
5337,0,291,590,0
5338,0,290,591,0
5339,0,289,592,0
5340,0,289,592,0
5341,0,289,592,0
5342,0,290,591,0
5343,0,290,591,0
5344,0,290,591,0
5345,0,290,591,0
5346,0,289,592,0
5347,0,289,592,0
5348,0,290,591,0
5349,0,289,592,0
5350,0,289,592,0
5351,0,289,592,0
5352,0,289,592,0
5353,0,289,592,0
5354,0,289,592,0
5355,0,289,592,0
5356,0,289,592,0
5357,0,290,591,0
5358,0,290,591,0
5359,0,288,592,0
5360,0,288,592,0
5361,0,287,593,0
5362,0,288,592,0
5363,0,288,591,0
5364,0,288,591,0
5365,0,289,590,0
5366,0,290,589,0
5367,0,289,590,0
5368,0,289,590,0
5369,0,287,592,0
5370,0,287,592,0
5371,0,287,592,0
5372,0,288,591,0
5373,0,287,592,0
5374,0,286,593,0
5375,0,284,595,0
5376,0,284,595,0
5377,0,284,595,0
5378,0,284,595,0
5379,0,284,595,0
5380,0,284,595,0
5381,0,284,595,0
5382,0,284,595,0
5383,0,284,595,0
5384,0,283,595,0
5385,0,283,595,0
5386,0,280,598,0
5387,0,280,598,0
5388,0,280,598,0
5389,0,279,599,0
5390,0,279,599,0
5391,0,279,599,0
5392,0,279,599,0
5393,0,280,598,0
5394,0,281,597,0
5395,0,281,597,0
5396,0,281,597,0
5397,0,282,596,0
5398,0,282,596,0
5399,0,282,596,0
5400,0,281,597,0
5401,0,281,597,0
5402,0,281,597,0
5403,0,283,595,0
5404,0,282,596,0
5405,0,282,596,0
5406,0,281,597,0
5407,0,281,597,0
5408,0,281,597,0
5409,0,282,596,0
5410,0,283,595,0
5411,0,283,595,0
5412,0,283,595,0
5413,0,282,596,0
5414,0,282,596,0
5415,0,281,597,0
5416,0,280,598,0
5417,0,279,599,0
5418,0,279,599,0
5419,0,280,598,0
5420,0,280,598,0
5421,0,281,597,0
5422,0,282,596,0
5423,0,282,596,0
5424,0,282,596,0
5425,0,282,596,0
5426,0,282,596,0
5427,0,282,596,0
5428,0,280,598,0
5429,0,279,599,0
5430,0,279,599,0
5431,0,279,599,0
5432,0,280,598,0
5433,0,282,596,0
5434,0,283,595,0
5435,0,283,595,0
5436,0,281,597,0
5437,0,280,598,0
5438,0,280,598,0
5439,0,277,601,0
5440,0,278,600,0
5441,0,278,600,0
5442,0,277,601,0
5443,0,276,602,0
5444,0,275,603,0
5445,0,274,604,0
5446,0,273,605,0
5447,0,273,605,0
5448,0,274,604,0
5449,0,273,605,0
5450,0,272,606,0
5451,0,272,606,0
5452,0,274,604,0
5453,0,275,603,0
5454,0,277,601,0
5455,0,277,601,0
5456,0,276,602,0
5457,0,276,602,0
5458,0,276,602,0
5459,0,275,603,0
5460,0,276,602,0
5461,0,276,602,0
5462,0,276,602,0
5463,0,277,601,0
5464,0,277,601,0
5465,0,274,604,0
5466,0,274,604,0
5467,0,274,604,0
5468,0,274,604,0
5469,0,274,604,0
5470,0,273,605,0
5471,0,274,604,0
5472,0,276,602,0
5473,0,276,602,0
5474,0,276,602,0
5475,0,276,602,0
5476,0,276,602,0
5477,0,274,604,0
5478,0,273,605,0
5479,0,273,605,0
5480,0,274,604,0
5481,0,273,605,0
5482,0,271,607,0
5483,0,271,607,0
5484,0,271,607,0
5485,0,269,609,0
5486,0,269,609,0
5487,0,270,608,0
5488,0,269,609,0
5489,0,269,609,0
5490,0,269,609,0
5491,0,269,608,0
5492,0,269,608,0
5493,0,271,606,0
5494,0,273,604,0
5495,0,273,604,0
5496,0,272,605,0
5497,0,272,605,0
5498,0,274,603,0
5499,0,274,603,0
5500,0,275,602,0
5501,0,275,602,0
5502,0,276,601,0
5503,0,276,601,0
5504,0,276,601,0
5505,0,275,602,0
5506,0,275,602,0
5507,0,274,603,0
5508,0,272,605,0
5509,0,271,606,0
5510,0,271,606,0
5511,0,271,606,0
5512,0,270,607,0
5513,0,270,607,0
5514,0,269,608,0
5515,0,269,608,0
5516,0,269,608,0
5517,0,268,609,0
5518,0,268,609,0
5519,0,268,609,0
5520,0,268,609,0
5521,0,268,609,0
5522,0,267,610,0
5523,0,267,610,0
5524,0,267,610,0
5525,0,267,610,0
5526,0,267,610,0
5527,0,267,610,0
5528,0,267,610,0
5529,0,266,611,0
5530,0,265,612,0
5531,0,265,612,0
5532,0,265,612,0
5533,0,265,612,0
5534,0,265,612,0
5535,0,264,613,0
5536,0,264,613,0
5537,0,263,614,0
5538,0,263,614,0
5539,0,264,613,0
5540,0,265,612,0
5541,0,266,611,0
5542,0,266,611,0
5543,0,266,611,0
5544,0,267,610,0
5545,0,267,610,0
5546,0,266,611,0
5547,0,266,611,0
5548,0,267,610,0
5549,0,266,611,0
5550,0,267,610,0
5551,0,266,611,0
5552,0,268,609,0
5553,0,268,609,0
5554,0,268,609,0
5555,0,269,608,0
5556,0,268,609,0
5557,0,271,606,0
5558,0,271,606,0
5559,0,271,606,0
5560,0,271,606,0
5561,0,271,606,0
5562,0,271,606,0
5563,0,270,607,0
5564,0,269,608,0
5565,0,269,608,0
5566,0,269,608,0
5567,0,268,609,0
5568,0,268,609,0
5569,0,269,608,0
5570,0,268,609,0
5571,0,267,610,0
5572,0,266,611,0
5573,0,267,610,0
5574,0,266,611,0
5575,0,266,611,0
5576,0,266,611,0
5577,0,266,611,0
5578,0,265,612,0
5579,0,265,612,0
5580,0,266,611,0
5581,0,265,612,0
5582,0,265,612,0
5583,0,264,613,0
5584,0,265,612,0
5585,0,265,612,0
5586,0,264,613,0
5587,0,264,613,0
5588,0,266,611,0
5589,0,266,611,0
5590,0,265,612,0
5591,0,265,612,0
5592,0,264,613,0
5593,0,264,613,0
5594,0,263,614,0
5595,0,263,614,0
5596,0,262,615,0
5597,0,263,614,0
5598,0,264,613,0
5599,0,265,612,0
5600,0,265,612,0
5601,0,266,611,0
5602,0,266,611,0
5603,0,266,611,0
5604,0,266,611,0
5605,0,265,612,0
5606,0,265,612,0
5607,0,264,613,0
5608,0,262,615,0
5609,0,261,616,0
5610,0,261,616,0
5611,0,262,615,0
5612,0,261,616,0
5613,0,260,617,0
5614,0,259,618,0
5615,0,260,617,0
5616,0,260,617,0
5617,0,260,617,0
5618,0,258,619,0
5619,0,258,619,0
5620,0,258,619,0
5621,0,255,622,0
5622,0,256,621,0
5623,0,256,621,0
5624,0,256,621,0
5625,0,257,620,0
5626,0,259,618,0
5627,0,259,618,0
5628,0,259,618,0
5629,0,260,617,0
5630,0,260,617,0
5631,0,260,617,0
5632,0,260,617,0
5633,0,261,616,0
5634,0,257,620,0
5635,0,255,622,0
5636,0,255,622,0
5637,0,254,623,0
5638,0,254,623,0
5639,0,256,621,0
5640,0,256,621,0
5641,0,256,621,0
5642,0,255,622,0
5643,0,255,622,0
5644,0,255,622,0
5645,0,255,622,0
5646,0,255,622,0
5647,0,256,621,0
5648,0,254,623,0
5649,0,254,623,0
5650,0,254,623,0
5651,0,253,624,0
5652,0,252,625,0
5653,0,252,625,0
5654,0,254,623,0
5655,0,255,622,0
5656,0,255,622,0
5657,0,255,622,0
5658,0,256,621,0
5659,0,257,620,0
5660,0,256,620,0
5661,0,254,622,0
5662,0,253,623,0
5663,0,253,623,0
5664,0,253,623,0
5665,0,253,623,0
5666,0,255,621,0
5667,0,253,623,0
5668,0,252,624,0
5669,0,252,624,0
5670,0,249,627,0
5671,0,249,627,0
5672,0,250,626,0
5673,0,249,627,0
5674,0,249,627,0
5675,0,249,627,0
5676,0,250,626,0
5677,0,250,626,0
5678,0,248,628,0
5679,0,248,628,0
5680,0,248,628,0
5681,0,248,628,0
5682,0,248,628,0
5683,0,248,628,0
5684,0,249,627,0
5685,0,248,628,0
5686,0,248,628,0
5687,0,248,628,0
5688,0,248,628,0
5689,0,247,629,0
5690,0,247,629,0
5691,0,247,629,0
5692,0,247,629,0
5693,0,245,631,0
5694,0,245,631,0
5695,0,247,629,0
5696,0,245,631,0
5697,0,245,631,0
5698,0,248,628,0
5699,0,248,628,0
5700,0,248,628,0
5701,0,249,627,0
5702,0,249,627,0
5703,0,250,626,0
5704,0,252,624,0
5705,0,253,623,0
5706,0,254,622,0
5707,0,254,622,0
5708,0,254,622,0
5709,0,253,623,0
5710,0,254,622,0
5711,0,255,621,0
5712,0,256,620,0
5713,0,258,618,0
5714,0,258,618,0
5715,0,261,615,0
5716,0,261,615,0
5717,0,261,615,0
5718,0,260,616,0
5719,0,260,616,0
5720,0,259,617,0
5721,0,259,617,0
5722,0,259,617,0
5723,0,258,618,0
5724,0,258,618,0
5725,0,259,617,0
5726,0,260,616,0
5727,0,260,616,0
5728,0,261,615,0
5729,0,261,615,0
5730,0,260,616,0
5731,0,260,616,0
5732,0,259,617,0
5733,0,262,614,0
5734,0,262,614,0
5735,0,262,614,0
5736,0,263,613,0
5737,0,263,613,0
5738,0,263,613,0
5739,0,263,613,0
5740,0,261,614,0
5741,0,261,614,0
5742,0,260,615,0
5743,0,260,615,0
5744,0,260,615,0
5745,0,261,614,0
5746,0,262,613,0
5747,0,262,613,0
5748,0,264,611,0
5749,0,265,610,0
5750,0,267,608,0
5751,0,267,608,0
5752,0,267,608,0
5753,0,267,608,0
5754,0,267,608,0
5755,0,267,608,0
5756,0,268,607,0
5757,0,266,609,0
5758,0,266,609,0
5759,0,267,608,0
5760,0,268,607,0
5761,0,267,608,0
5762,0,269,606,0
5763,0,270,605,0
5764,0,272,603,0
5765,0,272,603,0
5766,0,272,603,0
5767,0,272,603,0
5768,0,272,603,0
5769,0,272,603,0
5770,0,272,603,0
5771,0,272,603,0
5772,0,272,603,0
5773,0,272,603,0
5774,0,273,602,0
5775,0,274,601,0
5776,0,273,602,0
5777,0,273,602,0
5778,0,274,601,0
5779,0,274,601,0
5780,0,275,600,0
5781,0,275,600,0
5782,0,275,600,0
5783,0,278,597,0
5784,0,277,598,0
5785,0,279,596,0
5786,0,280,595,0
5787,0,279,596,0
5788,0,279,596,0
5789,0,281,594,0
5790,0,282,593,0
5791,0,284,591,0
5792,0,284,591,0
5793,0,284,591,0
5794,0,285,590,0
5795,0,286,589,0
5796,0,286,589,0
5797,0,286,589,0
5798,0,287,588,0
5799,0,289,586,0
5800,0,289,586,0
5801,0,288,587,0
5802,0,288,587,0
5803,0,289,586,0
5804,0,290,585,0
5805,0,290,585,0
5806,0,290,585,0
5807,0,288,587,0
5808,0,288,587,0
5809,0,287,588,0
5810,0,288,587,0
5811,0,289,586,0
5812,0,290,585,0
5813,0,291,584,0
5814,0,293,582,0
5815,0,293,582,0
5816,0,295,580,0
5817,0,297,578,0
5818,0,297,578,0
5819,0,297,578,0
5820,0,298,577,0
5821,0,300,575,0
5822,0,301,574,0
5823,0,301,574,0
5824,0,300,575,0
5825,0,302,573,0
5826,0,302,573,0
5827,0,303,572,0
5828,0,303,572,0
5829,0,303,572,0
5830,0,303,572,0
5831,0,303,572,0
5832,0,302,573,0
5833,0,302,573,0
5834,0,302,573,0
5835,0,302,573,0
5836,0,301,574,0
5837,0,301,574,0
5838,0,303,572,0
5839,0,303,572,0
5840,0,301,574,0
5841,0,302,573,0
5842,0,303,572,0
5843,0,304,571,0
5844,0,305,570,0
5845,0,305,570,0
5846,0,305,570,0
5847,0,304,571,0
5848,0,305,570,0
5849,0,304,571,0
5850,0,305,570,0
5851,0,306,569,0
5852,0,307,568,0
5853,0,307,568,0
5854,0,308,567,0
5855,0,307,568,0
5856,0,306,569,0
5857,0,306,569,0
5858,0,306,569,0
5859,0,306,569,0
5860,0,306,569,0
5861,0,306,569,0
5862,0,305,570,0
5863,0,306,569,0
5864,0,305,570,0
5865,0,306,569,0
5866,0,307,568,0
5867,0,307,568,0
5868,0,307,568,0
5869,0,306,569,0
5870,0,306,569,0
5871,0,306,569,0
5872,0,306,569,0
5873,0,306,569,0
5874,0,307,568,0
5875,0,307,568,0
5876,0,308,567,0
5877,0,309,566,0
5878,0,309,566,0
5879,0,311,564,0
5880,0,310,565,0
5881,0,310,565,0
5882,0,310,565,0
5883,0,312,563,0
5884,0,312,563,0
5885,0,312,563,0
5886,0,312,563,0
5887,0,312,563,0
5888,0,310,565,0
5889,0,310,565,0
5890,0,309,566,0
5891,0,309,566,0
5892,0,309,566,0
5893,0,309,566,0
5894,0,309,566,0
5895,0,310,565,0
5896,0,311,564,0
5897,0,311,564,0
5898,0,311,564,0
5899,0,312,563,0
5900,0,313,562,0
5901,0,313,562,0
5902,0,311,563,0
5903,0,310,564,0
5904,0,313,561,0
5905,0,314,560,0
5906,0,315,559,0
5907,0,316,558,0
5908,0,317,557,0
5909,0,317,557,0
5910,0,318,556,0
5911,0,320,554,0
5912,0,321,553,0
5913,0,321,553,0
5914,0,321,553,0
5915,0,322,552,0
5916,0,321,553,0
5917,0,321,553,0
5918,0,320,554,0
5919,0,320,554,0
5920,0,320,554,0
5921,0,320,554,0
5922,0,320,554,0
5923,0,320,554,0
5924,0,320,554,0
5925,0,320,554,0
5926,0,320,554,0
5927,0,318,556,0
5928,0,318,556,0
5929,0,319,555,0
5930,0,318,556,0
5931,0,317,557,0
5932,0,317,557,0
5933,0,319,555,0
5934,0,318,556,0
5935,0,318,556,0
5936,0,318,556,0
5937,0,319,555,0
5938,0,321,553,0
5939,0,322,552,0
5940,0,322,552,0
5941,0,322,552,0
5942,0,322,552,0
5943,0,321,553,0
5944,0,320,554,0
5945,0,320,554,0
5946,0,319,555,0
5947,0,319,555,0
5948,0,319,555,0
5949,0,318,556,0
5950,0,318,556,0
5951,0,319,555,0
5952,0,321,553,0
5953,0,322,552,0
5954,0,323,551,0
5955,0,323,551,0
5956,0,324,550,0
5957,0,326,548,0
5958,0,326,548,0
5959,0,326,548,0
5960,0,326,548,0
5961,0,326,547,0
5962,0,326,547,0
5963,0,325,548,0
5964,0,326,547,0
5965,0,326,547,0
5966,0,326,547,0
5967,0,327,546,0
5968,0,326,547,0
5969,0,326,547,0
5970,0,326,547,0
5971,0,326,547,0
5972,0,327,546,0
5973,0,329,544,0
5974,0,332,541,0
5975,0,332,541,0
5976,0,331,542,0
5977,0,331,542,0
5978,0,331,542,0
5979,0,331,542,0
5980,0,332,541,0
5981,0,333,540,0
5982,0,334,539,0
5983,0,334,539,0
5984,0,334,539,0
5985,0,334,539,0
5986,0,332,541,0
5987,0,333,540,0
5988,0,333,540,0
5989,0,334,539,0
5990,0,334,539,0
5991,0,334,539,0
5992,0,334,539,0
5993,0,334,539,0
5994,0,334,539,0
5995,0,335,538,0
5996,0,337,536,0
5997,0,338,535,0
5998,0,338,535,0
5999,0,338,535,0
6000,0,338,535,0
6001,0,338,535,0
6002,0,338,535,0
6003,0,339,534,0
6004,0,339,534,0
6005,0,336,537,0
6006,0,337,536,0
6007,0,337,536,0
6008,0,337,536,0
6009,0,337,536,0
6010,0,337,536,0
6011,0,337,536,0
6012,0,337,536,0
6013,0,339,534,0
6014,0,339,534,0
6015,0,339,534,0
6016,0,339,534,0
6017,0,339,534,0
6018,0,339,534,0
6019,0,339,534,0
6020,0,338,535,0
6021,0,337,536,0
6022,0,337,536,0
6023,0,337,536,0
6024,0,337,536,0
6025,0,337,536,0
6026,0,336,537,0
6027,0,336,537,0
6028,0,337,536,0
6029,0,336,537,0
6030,0,334,539,0
6031,0,334,539,0
6032,0,333,540,0
6033,0,333,540,0
6034,0,335,538,0
6035,0,335,538,0
6036,0,336,537,0
6037,0,336,537,0
6038,0,336,537,0
